displacement0,displacement1,displacement2,displacement3,displacement4,displacement5,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,forceMagnitude,fx,fy,fz,measuredForce0,measuredForce1,measuredForce2,measuredForce3,measuredForce4,measuredForce5,mx,my,mz,private_efdStamp,private_identity,private_kafkaStamp,private_origin,private_rcvStamp,private_revCode,private_seqNum,private_sndStamp,stepsCommanded0,stepsCommanded1,stepsCommanded2,stepsCommanded3,stepsCommanded4,stepsCommanded5,stepsQueued0,stepsQueued1,stepsQueued2,stepsQueued3,stepsQueued4,stepsQueued5,timestamp,xPosition,xRotation,yPosition,yRotation,zPosition,zRotation
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,16.580364227294922,-0.4403378963470459,-8.761544227600098,14.069467544555664,-1.6840400695800781,-3.4477791786193848,3.515376567840576,-3.9297385215759277,-10.649219512939453,-5.702603340148926,7.7051286697387695,-25.931171417236328,9.893033027648926,1687867814.9509287,MTM1M3,1687867851.9523063,3874,1687867851.951891,2c671dc5,22339854,1687867851.9509287,0,0,0,0,0,0,0,0,0,0,0,0,1687867851.9371326,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,17.563947677612305,-2.5769317150115967,-12.951991081237793,11.580052375793457,0.10104240477085114,-2.3323211669921875,5.678685188293457,-1.8971151113510132,-13.871116638183594,-5.702603340148926,9.775842666625977,-35.535221099853516,4.260590553283691,1687867814.9708776,MTM1M3,1687867851.9721878,3874,1687867851.9718902,2c671dc5,22339855,1687867851.9708776,0,0,0,0,0,0,0,0,0,0,0,0,1687867851.9581885,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,21.88306427001953,0.5322751998901367,-13.735150337219238,17.027355194091797,-1.953486442565918,-6.794153213500977,4.7660393714904785,-3.7603533267974854,-13.057164192199707,-5.702603340148926,8.110052108764648,-25.357006072998047,13.954665184020996,1687867814.9903045,MTM1M3,1687867851.991773,3874,1687867851.991321,2c671dc5,22339856,1687867851.9903045,0,0,0,0,0,0,0,0,0,0,0,0,1687867851.9771764,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,12.479155540466309,-0.4438486099243164,-5.3723464012146,11.254786491394043,0.20208480954170227,-0.8788456916809082,1.4872746467590332,-5.4203290939331055,-10.004839897155762,-2.9025228023529053,-4.917577743530273,-28.349084854125977,2.0518226623535156,1687867815.011198,MTM1M3,1687867852.0125952,3874,1687867852.0121598,2c671dc5,22339857,1687867852.011198,0,0,0,0,0,0,0,0,0,0,0,0,1687867851.9977534,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,20.538393020629883,4.772693157196045,-14.529739379882812,13.708890914916992,-2.4586985111236572,-5.577290058135986,7.672985076904297,-4.742787837982178,-13.328481674194336,-2.9025228023529053,7.054669380187988,-31.126787185668945,11.85411262512207,1687867815.0309408,MTM1M3,1687867852.032357,3874,1687867852.031979,2c671dc5,22339858,1687867852.0309408,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.0181105,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,16.835006713867188,3.0182032585144043,-10.954466819763184,12.422059059143066,-1.919805645942688,-4.259021282196045,5.002651214599609,-4.2685089111328125,-11.22576904296875,-2.6634914875030518,3.683687686920166,-25.764801025390625,7.070101737976074,1687867815.0508554,MTM1M3,1687867852.0522542,3874,1687867852.0518792,2c671dc5,22339859,1687867852.0508554,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.0375354,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,18.791465759277344,1.8540916442871094,-12.827690124511719,13.606319427490234,-2.1892521381378174,-5.509686470031738,5.949098587036133,-3.184443235397339,-11.598831176757812,-4.644036293029785,10.215185165405273,-24.98539924621582,12.76349925994873,1687867815.0702226,MTM1M3,1687867852.0715754,3874,1687867852.0712366,2c671dc5,22339860,1687867852.0702226,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.0575125,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,19.884429931640625,1.1621720790863037,-13.271615028381348,14.761575698852539,0.5052120089530945,-7.740602493286133,4.6984357833862305,-5.0476813316345215,-11.395342826843262,-3.995237112045288,-1.3155779838562012,-22.397375106811523,24.597200393676758,1687867815.0903852,MTM1M3,1687867852.091807,3874,1687867852.0914292,2c671dc5,22339861,1687867852.0903852,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.0786715,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,19.089038848876953,4.753377914428711,-11.36418342590332,14.582597732543945,-2.7618255615234375,-4.935056686401367,6.8955464363098145,-6.199501037597656,-11.700575828552246,-3.995237112045288,7.211082458496094,-30.61009407043457,17.5615234375,1687867815.1100106,MTM1M3,1687867852.11135,3874,1687867852.1109831,2c671dc5,22339862,1687867852.1100106,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.0971265,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,20.321481704711914,-0.9893026351928711,-13.625992774963379,15.043811798095703,-0.4378504157066345,-7.875809192657471,3.380169630050659,-2.3036398887634277,-11.191854476928711,-4.985509395599365,4.382663249969482,-16.551851272583008,16.052959442138672,1687867815.131296,MTM1M3,1687867852.132738,3874,1687867852.132322,2c671dc5,22339863,1687867852.131296,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.1176894,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,21.054685592651367,3.47698974609375,-14.095073699951172,15.249237060546875,-0.7409775853157043,-9.870113372802734,4.935047626495361,-4.844419002532959,-10.140499114990234,-3.0732593536376953,-0.4005746841430664,-14.587335586547852,27.50056266784668,1687867815.1516383,MTM1M3,1687867852.1575022,3874,1687867852.1526194,2c671dc5,22339864,1687867852.1516383,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.1385465,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,16.013751983642578,-0.2765023708343506,-10.948515892028809,11.683055877685547,0.13472320139408112,-6.6251444816589355,2.4675238132476807,-2.2697627544403076,-8.817825317382812,-3.0732593536376953,-0.1304764747619629,-12.332616806030273,13.35430908203125,1687867815.170631,MTM1M3,1687867852.172048,3874,1687867852.1716058,2c671dc5,22339865,1687867852.170631,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.1571274,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,19.183761596679688,2.960379123687744,-14.3140230178833,12.424236297607422,0.7409775853157043,-10.478544235229492,5.813891887664795,-4.099123954772949,-8.2412748336792,-3.0732593536376953,-0.2630910873413086,-10.883190155029297,37.08205795288086,1687867815.1903453,MTM1M3,1687867852.1916482,3874,1687867852.1913705,2c671dc5,22339866,1687867852.1903453,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.1771495,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,20.231014251708984,1.9866652488708496,-13.515103340148926,14.922771453857422,-0.40416961908340454,-9.396888732910156,3.650583267211914,-3.963615655899048,-10.0387544631958,-3.0732593536376953,-1.3989882469177246,-12.725421905517578,22.388614654541016,1687867815.2104895,MTM1M3,1687867852.211714,3874,1687867852.2114713,2c671dc5,22339867,1687867852.2104895,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.1981204,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,17.88498878479004,3.4436473846435547,-13.530224800109863,11.17797565460205,0.7409775853157043,-10.88416576385498,5.442073345184326,-3.692599058151245,-6.579453945159912,-2.4244601726531982,-0.9354443550109863,-5.508603572845459,38.57118225097656,1687867815.230881,MTM1M3,1687867852.2321575,3874,1687867852.2319303,2c671dc5,22339868,1687867852.230881,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.2175333,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,16.960155487060547,5.311770915985107,-8.743733406066895,13.52697467803955,0.03368080034852028,-8.923664093017578,4.326617240905762,-7.8933539390563965,-6.1724772453308105,-2.4244601726531982,-6.548328876495361,-12.012836456298828,40.492679595947266,1687867815.2518804,MTM1M3,1687867852.2532501,3874,1687867852.2529192,2c671dc5,22339869,1687867852.2518804,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.2372653,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,17.38131332397461,0.17473828792572021,-10.350594520568848,13.962261199951172,1.5829975605010986,-9.768707275390625,0.5408271551132202,-4.370140075683594,-7.29166316986084,-2.4244601726531982,-10.544023513793945,-4.111245632171631,26.468053817749023,1687867815.2710414,MTM1M3,1687867852.272507,3874,1687867852.2720575,2c671dc5,22339870,1687867852.2710414,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.2581294,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,15.988561630249023,4.673727035522461,-10.564702987670898,11.053390502929688,-0.5725736021995544,-11.053174018859863,3.3463680744171143,-3.658722162246704,-3.9680211544036865,-1.2975983619689941,-2.696136474609375,4.098932266235352,34.41630554199219,1687867815.2903397,MTM1M3,1687867852.2917879,3874,1687867852.2913914,2c671dc5,22339871,1687867852.2903397,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.2775235,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,9.609365463256836,2.5834238529205322,-5.436798572540283,7.490463733673096,0.3704887926578522,-6.5575408935546875,1.8590933084487915,-3.658722162246704,-2.3740298748016357,-1.2975983619689941,-4.318592548370361,-0.13974934816360474,26.414331436157227,1687867815.3108237,MTM1M3,1687867852.312226,3874,1687867852.311849,2c671dc5,22339872,1687867852.3108237,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.2975135,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,10.315982818603516,-2.6320183277130127,-6.974527835845947,7.130773544311523,2.3239753246307373,-6.794153213500977,-0.2704135775566101,-0.6097869873046875,-3.323641777038574,-2.4244601726531982,-4.944645404815674,3.215395450592041,19.878904342651367,1687867815.33024,MTM1M3,1687867852.3315701,3874,1687867852.3312883,2c671dc5,22339873,1687867852.33024,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.3185325,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,5.356767177581787,-0.8932859897613525,-0.03727364540100098,5.2816290855407715,1.4819551706314087,-4.394228458404541,-0.3718186616897583,-3.0489349365234375,1.3565884828567505,-3.2439959049224854,-2.9237565994262695,4.594563961029053,30.56667709350586,1687867815.3500679,MTM1M3,1687867852.3513904,3874,1687867852.3511147,2c671dc5,22339874,1687867852.3500679,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.3375676,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,6.569879531860352,1.7444584369659424,-2.1612868309020996,5.953908443450928,1.077785611152649,-6.016712665557861,-1.6224814653396606,-3.252197265625,-0.0678294226527214,0.6146518588066101,-12.605508804321289,9.007843017578125,18.685100555419922,1687867815.3700526,MTM1M3,1687867852.371431,3874,1687867852.3711224,2c671dc5,22339875,1687867852.3700526,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.3575282,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,7.970803737640381,5.719459533691406,0.7777233719825745,5.496966361999512,-0.4378504157066345,-4.597038745880127,0.878844141960144,-6.335009574890137,1.5939913988113403,0.341473251581192,-8.984536170959473,3.070753335952759,29.341405868530273,1687867815.3906016,MTM1M3,1687867852.3917716,3874,1687867852.3915348,2c671dc5,22339876,1687867852.3906016,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.3785424,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,7.21121883392334,1.4611279964447021,4.718637466430664,5.253688335418701,0.4378504157066345,-4.563237190246582,-4.292815685272217,-4.302386283874512,4.680230140686035,-0.13658930361270905,-13.152836799621582,17.337858200073242,22.84272003173828,1687867815.4113078,MTM1M3,1687867852.4125893,3874,1687867852.4123337,2c671dc5,22339877,1687867852.4113078,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.3975723,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,8.775875091552734,-0.1516231745481491,7.756762504577637,4.101904392242432,0.13472320139408112,-1.0816562175750732,-5.84769344329834,-3.8619844913482666,4.408912658691406,-0.13658930361270905,-13.01418399810791,12.903684616088867,8.783616065979004,1687867815.4351602,MTM1M3,1687867852.4450638,3874,1687867852.444695,2c671dc5,22339878,1687867852.4351602,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.4172833,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,8.543357849121094,-2.030155658721924,8.282857894897461,0.511561930179596,1.6166784763336182,-1.9605019092559814,-6.489925861358643,-1.4905904531478882,7.664724826812744,-0.13658930361270905,-12.310187339782715,23.776460647583008,14.83314037322998,1687867815.4519045,MTM1M3,1687867852.453455,3874,1687867852.4529731,2c671dc5,22339879,1687867852.4519045,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.4398935,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,12.663471221923828,-0.3556039333343506,11.5464448928833,-5.188126564025879,2.4923791885375977,1.7914930582046509,-4.4956254959106445,-2.5746562480926514,9.59786319732666,1.263451099395752,-13.024806022644043,16.66632652282715,16.546161651611328,1687867815.4715743,MTM1M3,1687867852.4730651,3874,1687867852.4726665,2c671dc5,22339880,1687867852.4715743,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.4592023,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
0.00792135950177908,0.009129905141890049,0.01066812127828598,0.010923798196017742,0.008513055741786957,0.009977035224437714,32438,37387,43686,44733,34861,40856,11.714227676391602,2.010840654373169,11.414159774780273,-1.701939582824707,-1.6503592729568481,1.7576913833618164,-8.822242736816406,-1.0840657949447632,7.29166316986084,5.156246185302734,-17.62042236328125,24.855182647705078,-20.92584228515625,1687867815.491549,MTM1M3,1687867852.4929774,3874,1687867852.4926558,2c671dc5,22339881,1687867852.491549,0,0,0,0,0,0,0,0,0,0,0,0,1687867852.4792106,-9.835137859681709e-08,2.2837032247480238e-06,4.698263822433546e-08,-6.078760748096101e-07,6.260501095312065e-08,1.0109627055499004e-06
